rij,obs,pop,houseType,residenceStatus,kom,sex,buurtLabel,buurt,nadere_omschrijving1,nadere_omschrijving2
118,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O118-h,76,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Bestedelinghuis,Kom
119,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O119-h,221,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Evangelisch Luthersch weeshuis,Kom
120,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O120-h,155,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Armenhuis,Kom
121,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O121-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,"Straalman-stichting, genaamd ""Magdalena Hodson""",Kom
122,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O122-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Brands Rusthofje,Kom
123,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O123-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Gebouw van Barmhartigheid,Kom
124,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O124-h,588,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Oude Vrouwen- en Mannenhuis der hervormde gemeente,Kom
125,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O125-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Portugeesch Israëlitisch Meisjes weeshuis,Kom
126,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O126-h,71,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,"Nederd. Israël. Oude Mannen-, Vrouwen- en Ziekenhuis",Kom
127,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O127-h,91,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Ned. Israël. Gesticht voor Krankzinnigen,Kom
128,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O128-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Farnades Nuneshuis,Kom
129,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O129-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Brandweer-kazerne,Kom
130,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O130-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Inrigting voor ooglijders,Kom
131,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O131-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Kinderziekenhuis,Kom
132,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O132-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Rijkshospitaal,Kom
133,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O133-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Centraal Magazijn van militaire kleeding,Kom
134,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O134-h,5820,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Overige huizen,Kom
135,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O135-h,3059,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt X,https://adamlink.nl/geo/district/buurt-x/127,,Kom
136,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O136-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Swigters familiënhofje,Kom
137,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O137-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Het Falckhuis,Kom
138,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O138-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,"Gesticht Brentano ""Steun des Ouderdoms""",Kom
139,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O139-h,2120,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Overige huizen,Kom
140,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O140-h,4233,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138,,Kom
141,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O141-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Doopsgezinde Oude vrouwenhuis,Kom
142,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O142-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Looijerstraat,Kom
143,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O143-h,3549,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Overige huizen,Kom
144,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O144-h,35,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Weeshuis der Waalsche Gem.,Kom
145,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O145-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Deutzen hofje,Kom
146,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O146-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Grilshofje,Kom
147,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O147-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Hodson Dadelhofje,Kom
148,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O148-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Nooteboome Uitkijkhofje,Kom
149,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O149-h,2751,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Overige huizen,Kom
150,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O150-h,56,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,St. Piusgesticht,Kom
151,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O151-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Kweekschool voor vroedvrouwen,Kom
152,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O152-h,39,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Ziekenverpleging,Kom
153,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O153-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Cellul. huis van arrest en justitie,Kom
154,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O154-h,3744,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Overige huizen,Kom
155,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O155-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt DD,https://adamlink.nl/geo/district/buurt-dd/111,Rijpenhofje,Kom
156,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O156-h,2943,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt DD,https://adamlink.nl/geo/district/buurt-dd/111,Overige huizen,Kom
157,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O157-h,47,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt EE,https://adamlink.nl/geo/district/buurt-ee/110,Rozenhofje,Kom
158,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O158-h,3925,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt EE,https://adamlink.nl/geo/district/buurt-ee/110,Overige huizen,Kom
159,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O159-h,169,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,"Gesticht ""de Voorzienigheid""",Kom
160,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O160-h,79,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,Luthers Diaconiehofje,Kom
161,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O161-h,41,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,"Gesticht ""Venetia""",Kom
163,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O163-h,2622,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,Overige huizen,Kom
165,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O165-h,3624,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt GG,https://adamlink.nl/geo/district/buurt-gg/113,Overige huizen,Kom
166,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O166-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Toevlugt voor behoeftigen,Kom
167,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O167-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Hofje van de wed. Roosen,Kom
168,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O168-h,2227,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Overige huizen,Kom
169,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O169-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Gesticht Stads-bestedelingen,Kom
170,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O170-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Kosthuis No. 1,Kom
171,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O171-h,2125,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Overige huizen,Kom
172,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O172-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Instituut tot onderwijs van Blinden,Kom
173,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O173-h,39,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,"Weeshuis ""de Oranjeappel""",Kom
174,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O174-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,"Hof ""Liefde is het Fundament""",Kom
175,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O175-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Nieuw Suikerhofje,Kom
176,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O176-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,R. C. Ziekenverpleging,Kom
177,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O177-h,2627,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Overige huizen,Kom
178,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O178-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Kweekschool voor de Zeevaart,Kom
179,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O179-h,155,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Gesticht van Liefdadigheid,Kom
180,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O180-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Burgerziekenhuis,Kom
182,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O182-h,1522,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Overige huizen,Kom
183,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-O183-h,37,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,St. Andrieshofje,Kom
